"Obs","AREA","RS_EXIT","RISK","SE","CIL","CIU"
"8617",8,13654.00,0.07846,0.036534,0.031500,0.19544
"8618",8,13655.00,0.07852,0.036563,0.031525,0.19559
"8619",8,13656.00,0.07859,0.036592,0.031551,0.19575
"8620",8,13658.00,0.07865,0.036621,0.031576,0.19590
"8621",8,13661.00,0.07871,0.036650,0.031602,0.19606
"8622",8,13662.00,0.07878,0.036679,0.031627,0.19621
"8623",8,13663.00,0.07884,0.036708,0.031653,0.19637
"8624",8,13664.00,0.07890,0.036737,0.031678,0.19652
"8625",8,13665.00,0.07896,0.036766,0.031704,0.19668
"8626",8,13665.00,0.07903,0.036795,0.031729,0.19683
"8627",8,13665.00,0.07909,0.036824,0.031754,0.19699
"8628",8,13667.00,0.07915,0.036853,0.031780,0.19715
"8629",8,13671.00,0.07922,0.036882,0.031805,0.19730
"8630",8,13674.00,0.07928,0.036911,0.031831,0.19746
"8631",8,13677.00,0.07934,0.036940,0.031856,0.19761
"8632",8,13677.00,0.07940,0.036969,0.031882,0.19777
"8633",8,13677.00,0.07947,0.036998,0.031908,0.19792
"8634",8,13678.00,0.07953,0.037027,0.031933,0.19808
"8635",8,13679.00,0.07960,0.037057,0.031959,0.19824
"8636",8,13687.00,0.07966,0.037086,0.031985,0.19839
"8637",8,13687.00,0.07972,0.037115,0.032010,0.19855
"8638",8,13687.00,0.07979,0.037144,0.032036,0.19871
"8639",8,13689.00,0.07985,0.037173,0.032062,0.19886
"8640",8,13691.00,0.07991,0.037202,0.032087,0.19902
"8641",8,13693.00,0.07998,0.037231,0.032113,0.19917
"8642",8,13693.00,0.08004,0.037261,0.032139,0.19933
"8643",8,13693.00,0.08010,0.037290,0.032164,0.19948
"8644",8,13695.00,0.08016,0.037319,0.032190,0.19964
"8645",8,13696.00,0.08023,0.037348,0.032216,0.19980
"8646",8,13697.00,0.08029,0.037377,0.032241,0.19995
"8647",8,13702.00,0.08035,0.037406,0.032266,0.20010
"8648",8,13707.00,0.08042,0.037435,0.032292,0.20026
"8649",8,13710.00,0.08048,0.037463,0.032317,0.20041
"8650",8,13711.00,0.08054,0.037492,0.032343,0.20057
"8651",8,13713.00,0.08060,0.037521,0.032368,0.20072
"8652",8,13715.00,0.08067,0.037550,0.032394,0.20088
"8653",8,13715.00,0.08073,0.037579,0.032419,0.20103
"8654",8,13717.00,0.08079,0.037608,0.032444,0.20119
"8655",8,13717.00,0.08086,0.037637,0.032470,0.20134
"8656",8,13717.00,0.08092,0.037665,0.032495,0.20150
"8657",8,13718.00,0.08098,0.037694,0.032521,0.20165
"8658",8,13720.00,0.08104,0.037723,0.032546,0.20181
"8659",8,13723.00,0.08111,0.037752,0.032571,0.20196
"8660",8,13724.00,0.08117,0.037781,0.032597,0.20211
"8661",8,13725.00,0.08123,0.037810,0.032622,0.20227
"8662",8,13725.00,0.08129,0.037839,0.032648,0.20242
"8663",8,13728.00,0.08136,0.037868,0.032673,0.20258
"8664",8,13730.00,0.08142,0.037897,0.032699,0.20273
"8665",8,13733.00,0.08148,0.037925,0.032724,0.20289
"8666",8,13733.00,0.08155,0.037954,0.032750,0.20304
"8667",8,13738.00,0.08161,0.037984,0.032775,0.20320
"8668",8,13740.00,0.08167,0.038013,0.032801,0.20336
"8669",8,13741.00,0.08173,0.038042,0.032826,0.20351
"8670",8,13748.00,0.08180,0.038071,0.032852,0.20367
"8671",8,13748.00,0.08186,0.038100,0.032877,0.20382
"8672",8,13750.00,0.08192,0.038129,0.032903,0.20398
"8673",8,13757.00,0.08199,0.038158,0.032929,0.20413
"8674",8,13760.00,0.08205,0.038187,0.032954,0.20429
"8675",8,13764.00,0.08211,0.038217,0.032980,0.20445
"8676",8,13765.00,0.08218,0.038246,0.033006,0.20460
"8677",8,13766.00,0.08224,0.038275,0.033032,0.20476
"8678",8,13766.00,0.08230,0.038304,0.033057,0.20492
"8679",8,13769.00,0.08237,0.038334,0.033083,0.20507
"8680",8,13769.00,0.08243,0.038363,0.033109,0.20523
"8681",8,13771.00,0.08250,0.038392,0.033135,0.20539
"8682",8,13773.00,0.08256,0.038421,0.033160,0.20554
"8683",8,13774.00,0.08262,0.038451,0.033186,0.20570
"8684",8,13776.00,0.08269,0.038480,0.033212,0.20586
"8685",8,13777.00,0.08275,0.038509,0.033238,0.20601
"8686",8,13779.00,0.08281,0.038538,0.033263,0.20617
"8687",8,13780.00,0.08288,0.038568,0.033289,0.20633
"8688",8,13783.00,0.08294,0.038597,0.033315,0.20648
"8689",8,13787.00,0.08300,0.038626,0.033340,0.20664
"8690",8,13788.00,0.08307,0.038655,0.033366,0.20680
"8691",8,13790.00,0.08313,0.038685,0.033392,0.20695
"8692",8,13794.00,0.08319,0.038714,0.033418,0.20711
"8693",8,13802.00,0.08326,0.038743,0.033443,0.20727
"8694",8,13804.00,0.08332,0.038772,0.033469,0.20742
"8695",8,13807.00,0.08338,0.038802,0.033495,0.20758
"8696",8,13810.00,0.08345,0.038831,0.033520,0.20774
"8697",8,13812.00,0.08351,0.038860,0.033546,0.20789
"8698",8,13812.00,0.08357,0.038889,0.033572,0.20805
"8699",8,13814.00,0.08364,0.038918,0.033597,0.20820
"8700",8,13817.00,0.08370,0.038948,0.033623,0.20836
"8701",8,13823.00,0.08376,0.038977,0.033649,0.20852
"8702",8,13824.00,0.08383,0.039006,0.033675,0.20867
"8703",8,13827.00,0.08389,0.039035,0.033700,0.20883
"8704",8,13832.00,0.08395,0.039064,0.033726,0.20899
"8705",8,13832.00,0.08402,0.039094,0.033752,0.20914
"8706",8,13834.00,0.08408,0.039123,0.033777,0.20930
"8707",8,13834.00,0.08414,0.039152,0.033803,0.20946
"8708",8,13836.00,0.08421,0.039181,0.033829,0.20961
"8709",8,13836.00,0.08427,0.039211,0.033855,0.20977
"8710",8,13841.00,0.08434,0.039240,0.033881,0.20993
"8711",8,13843.00,0.08440,0.039270,0.033907,0.21009
"8712",8,13844.00,0.08446,0.039299,0.033933,0.21025
"8713",8,13844.00,0.08453,0.039329,0.033959,0.21040
"8714",8,13846.00,0.08459,0.039359,0.033985,0.21056
"8715",8,13848.00,0.08466,0.039388,0.034011,0.21072
"8716",8,13851.00,0.08472,0.039418,0.034037,0.21088
"8717",8,13854.00,0.08478,0.039447,0.034063,0.21104
"8718",8,13856.00,0.08485,0.039477,0.034088,0.21119
"8719",8,13856.00,0.08491,0.039506,0.034114,0.21135
"8720",8,13858.00,0.08498,0.039535,0.034140,0.21151
"8721",8,13863.00,0.08504,0.039565,0.034166,0.21167
"8722",8,13863.00,0.08510,0.039594,0.034192,0.21182
"8723",8,13864.00,0.08517,0.039623,0.034217,0.21198
"8724",8,13865.00,0.08523,0.039653,0.034243,0.21214
"8725",8,13868.00,0.08529,0.039682,0.034269,0.21230
"8726",8,13872.00,0.08536,0.039712,0.034295,0.21245
"8727",8,13877.00,0.08542,0.039742,0.034321,0.21261
"8728",8,13881.00,0.08549,0.039771,0.034347,0.21277
"8729",8,13885.00,0.08555,0.039801,0.034373,0.21293
"8730",8,13888.00,0.08562,0.039830,0.034399,0.21309
"8731",8,13888.00,0.08568,0.039860,0.034426,0.21325
"8732",8,13889.00,0.08574,0.039890,0.034452,0.21341
"8733",8,13890.00,0.08581,0.039919,0.034478,0.21356
"8734",8,13893.00,0.08587,0.039949,0.034504,0.21372
"8735",8,13894.00,0.08594,0.039978,0.034530,0.21388
"8736",8,13894.00,0.08600,0.040008,0.034556,0.21404
"8737",8,13898.00,0.08607,0.040038,0.034582,0.21420
"8738",8,13901.00,0.08613,0.040067,0.034607,0.21435
"8739",8,13901.00,0.08619,0.040096,0.034634,0.21451
"8740",8,13903.00,0.08626,0.040126,0.034660,0.21467
"8741",8,13905.00,0.08632,0.040156,0.034686,0.21483
"8742",8,13908.00,0.08639,0.040186,0.034712,0.21499
"8743",8,13909.00,0.08645,0.040216,0.034738,0.21515
"8744",8,13909.00,0.08652,0.040246,0.034765,0.21531
"8745",8,13909.00,0.08658,0.040275,0.034791,0.21547
"8746",8,13911.00,0.08665,0.040305,0.034817,0.21563
"8747",8,13911.00,0.08671,0.040335,0.034843,0.21579
"8748",8,13912.00,0.08678,0.040365,0.034870,0.21595
"8749",8,13914.00,0.08684,0.040395,0.034896,0.21611
"8750",8,13914.00,0.08691,0.040425,0.034922,0.21627
"8751",8,13916.00,0.08697,0.040455,0.034949,0.21643
"8752",8,13917.00,0.08704,0.040485,0.034975,0.21659
"8753",8,13918.00,0.08710,0.040515,0.035001,0.21675
"8754",8,13919.00,0.08717,0.040545,0.035028,0.21691
"8755",8,13921.00,0.08723,0.040574,0.035054,0.21707
"8756",8,13922.00,0.08730,0.040604,0.035080,0.21723
"8757",8,13923.00,0.08736,0.040634,0.035106,0.21739
"8758",8,13923.00,0.08743,0.040664,0.035133,0.21755
"8759",8,13925.00,0.08749,0.040694,0.035159,0.21771
"8760",8,13925.00,0.08755,0.040724,0.035185,0.21787
"8761",8,13931.00,0.08762,0.040753,0.035211,0.21803
"8762",8,13933.00,0.08768,0.040783,0.035237,0.21819
"8763",8,13933.00,0.08775,0.040813,0.035264,0.21835
"8764",8,13938.00,0.08781,0.040843,0.035290,0.21851
"8765",8,13939.00,0.08788,0.040873,0.035316,0.21867
"8766",8,13939.00,0.08794,0.040903,0.035342,0.21883
"8767",8,13941.00,0.08801,0.040932,0.035368,0.21899
"8768",8,13944.00,0.08807,0.040961,0.035394,0.21914
"8769",8,13945.00,0.08813,0.040991,0.035420,0.21930
"8770",8,13945.00,0.08820,0.041020,0.035446,0.21946
"8771",8,13945.00,0.08826,0.041049,0.035472,0.21962
"8772",8,13946.00,0.08833,0.041079,0.035498,0.21977
"8773",8,13950.00,0.08839,0.041108,0.035523,0.21993
"8774",8,13951.00,0.08845,0.041137,0.035549,0.22009
"8775",8,13952.00,0.08852,0.041167,0.035575,0.22024
"8776",8,13954.00,0.08858,0.041196,0.035601,0.22040
"8777",8,13958.00,0.08864,0.041225,0.035627,0.22056
"8778",8,13959.00,0.08871,0.041255,0.035653,0.22071
"8779",8,13960.00,0.08877,0.041284,0.035679,0.22087
"8780",8,13960.00,0.08884,0.041313,0.035704,0.22103
"8781",8,13964.00,0.08890,0.041343,0.035730,0.22119
"8782",8,13964.00,0.08896,0.041372,0.035756,0.22134
"8783",8,13964.00,0.08903,0.041401,0.035782,0.22150
"8784",8,13965.00,0.08909,0.041431,0.035808,0.22166
"8785",8,13966.00,0.08915,0.041460,0.035834,0.22181
"8786",8,13967.00,0.08922,0.041489,0.035859,0.22197
"8787",8,13968.00,0.08928,0.041519,0.035885,0.22213
"8788",8,13968.00,0.08935,0.041548,0.035911,0.22229
"8789",8,13969.00,0.08941,0.041577,0.035937,0.22244
"8790",8,13970.00,0.08947,0.041607,0.035963,0.22260
"8791",8,13971.00,0.08954,0.041636,0.035989,0.22276
"8792",8,13972.00,0.08960,0.041666,0.036015,0.22291
"8793",8,13972.00,0.08966,0.041695,0.036040,0.22307
"8794",8,13974.00,0.08973,0.041724,0.036066,0.22323
"8795",8,13976.00,0.08979,0.041754,0.036092,0.22339
"8796",8,13977.00,0.08985,0.041783,0.036118,0.22354
"8797",8,13983.00,0.08992,0.041812,0.036144,0.22370
"8798",8,13983.00,0.08998,0.041842,0.036170,0.22386
"8799",8,13984.00,0.09005,0.041871,0.036196,0.22401
"8800",8,13984.00,0.09011,0.041900,0.036221,0.22417
"8801",8,13985.00,0.09017,0.041930,0.036247,0.22433
"8802",8,13986.00,0.09024,0.041959,0.036273,0.22449
"8803",8,13986.00,0.09030,0.041988,0.036299,0.22464
"8804",8,13989.00,0.09037,0.042018,0.036325,0.22480
"8805",8,14000.00,0.09043,0.042047,0.036351,0.22496
"8806",8,14000.00,0.09049,0.042077,0.036377,0.22512
"8807",8,14003.00,0.09056,0.042106,0.036402,0.22527
"8808",8,14003.00,0.09062,0.042135,0.036428,0.22543
"8809",8,14004.00,0.09068,0.042165,0.036454,0.22559
"8810",8,14007.00,0.09075,0.042194,0.036480,0.22574
"8811",8,14009.00,0.09081,0.042223,0.036506,0.22590
"8812",8,14010.00,0.09087,0.042253,0.036531,0.22606
"8813",8,14011.00,0.09094,0.042282,0.036557,0.22622
"8814",8,14012.00,0.09100,0.042311,0.036583,0.22637
"8815",8,14014.00,0.09107,0.042341,0.036609,0.22653
"8816",8,14015.00,0.09113,0.042370,0.036635,0.22669
"8817",8,14019.00,0.09119,0.042399,0.036660,0.22684
"8818",8,14023.00,0.09126,0.042429,0.036686,0.22700
"8819",8,14023.00,0.09132,0.042458,0.036712,0.22716
"8820",8,14024.00,0.09138,0.042487,0.036738,0.22731
"8821",8,14026.00,0.09145,0.042517,0.036764,0.22747
"8822",8,14031.00,0.09151,0.042546,0.036789,0.22763
"8823",8,14032.00,0.09157,0.042575,0.036815,0.22779
"8824",8,14034.00,0.09164,0.042605,0.036841,0.22794
"8825",8,14034.00,0.09170,0.042634,0.036867,0.22810
"8826",8,14035.00,0.09177,0.042663,0.036893,0.22826
"8827",8,14035.00,0.09183,0.042693,0.036918,0.22841
"8828",8,14040.00,0.09189,0.042722,0.036944,0.22857
"8829",8,14040.00,0.09196,0.042751,0.036970,0.22873
"8830",8,14041.00,0.09202,0.042781,0.036996,0.22889
"8831",8,14043.00,0.09208,0.042810,0.037022,0.22904
"8832",8,14045.00,0.09215,0.042839,0.037047,0.22920
"8833",8,14045.00,0.09221,0.042869,0.037073,0.22936
"8834",8,14046.00,0.09228,0.042898,0.037099,0.22951
"8835",8,14047.00,0.09234,0.042927,0.037125,0.22967
"8836",8,14048.00,0.09240,0.042957,0.037150,0.22983
"8837",8,14048.00,0.09247,0.042986,0.037176,0.22998
"8838",8,14051.00,0.09253,0.043015,0.037202,0.23014
"8839",8,14051.00,0.09259,0.043045,0.037228,0.23030
"8840",8,14055.00,0.09266,0.043074,0.037254,0.23046
"8841",8,14058.00,0.09272,0.043103,0.037279,0.23061
"8842",8,14061.00,0.09278,0.043133,0.037305,0.23077
"8843",8,14063.00,0.09285,0.043162,0.037331,0.23093
"8844",8,14067.00,0.09291,0.043191,0.037356,0.23108
"8845",8,14069.00,0.09297,0.043220,0.037382,0.23124
"8846",8,14071.00,0.09304,0.043248,0.037407,0.23139
"8847",8,14073.00,0.09310,0.043277,0.037433,0.23155
"8848",8,14073.00,0.09316,0.043306,0.037458,0.23170
"8849",8,14073.00,0.09322,0.043335,0.037484,0.23186
"8850",8,14074.00,0.09329,0.043364,0.037509,0.23201
"8851",8,14076.00,0.09335,0.043393,0.037535,0.23216
"8852",8,14079.00,0.09341,0.043422,0.037560,0.23232
"8853",8,14081.00,0.09348,0.043450,0.037586,0.23247
"8854",8,14082.00,0.09354,0.043479,0.037611,0.23263
"8855",8,14083.00,0.09360,0.043508,0.037636,0.23278
"8856",8,14084.00,0.09366,0.043536,0.037661,0.23293
"8857",8,14085.00,0.09372,0.043565,0.037686,0.23308
"8858",8,14086.00,0.09379,0.043593,0.037711,0.23324
"8859",8,14087.00,0.09385,0.043622,0.037736,0.23339
"8860",8,14089.00,0.09391,0.043650,0.037762,0.23354
"8861",8,14089.00,0.09397,0.043679,0.037787,0.23370
"8862",8,14093.00,0.09403,0.043708,0.037812,0.23385
"8863",8,14098.00,0.09410,0.043736,0.037837,0.23400
"8864",8,14099.00,0.09416,0.043765,0.037863,0.23416
"8865",8,14101.00,0.09422,0.043794,0.037888,0.23431
"8866",8,14102.00,0.09428,0.043822,0.037913,0.23446
"8867",8,14102.00,0.09435,0.043851,0.037939,0.23462
"8868",8,14103.00,0.09441,0.043880,0.037964,0.23477
"8869",8,14103.00,0.09447,0.043908,0.037989,0.23492
"8870",8,14107.00,0.09453,0.043937,0.038014,0.23508
"8871",8,14107.00,0.09459,0.043966,0.038040,0.23523
"8872",8,14108.00,0.09466,0.043995,0.038065,0.23539
"8873",8,14108.00,0.09472,0.044023,0.038090,0.23554
"8874",8,14109.00,0.09478,0.044052,0.038116,0.23569
"8875",8,14109.00,0.09484,0.044081,0.038141,0.23585
"8876",8,14112.00,0.09491,0.044109,0.038166,0.23600
"8877",8,14113.00,0.09497,0.044138,0.038191,0.23615
"8878",8,14113.00,0.09503,0.044167,0.038217,0.23631
"8879",8,14116.00,0.09509,0.044195,0.038242,0.23646
"8880",8,14117.00,0.09516,0.044224,0.038267,0.23661
"8881",8,14117.00,0.09522,0.044253,0.038293,0.23677
"8882",8,14118.00,0.09528,0.044281,0.038318,0.23692
"8883",8,14119.00,0.09534,0.044310,0.038343,0.23707
"8884",8,14120.00,0.09540,0.044338,0.038368,0.23723
"8885",8,14121.00,0.09547,0.044367,0.038393,0.23738
"8886",8,14127.00,0.09553,0.044395,0.038418,0.23753
"8887",8,14127.00,0.09559,0.044424,0.038444,0.23769
"8888",8,14128.00,0.09565,0.044453,0.038469,0.23784
"8889",8,14133.00,0.09572,0.044482,0.038494,0.23799
"8890",8,14134.00,0.09578,0.044510,0.038519,0.23815
"8891",8,14135.00,0.09584,0.044539,0.038545,0.23830
"8892",8,14138.00,0.09590,0.044567,0.038570,0.23845
"8893",8,14139.00,0.09596,0.044596,0.038595,0.23860
"8894",8,14140.00,0.09602,0.044624,0.038620,0.23876
"8895",8,14141.00,0.09609,0.044653,0.038645,0.23891
"8896",8,14141.00,0.09615,0.044681,0.038670,0.23906
"8897",8,14144.00,0.09621,0.044710,0.038695,0.23922
"8898",8,14144.00,0.09627,0.044738,0.038721,0.23937
"8899",8,14146.00,0.09634,0.044767,0.038746,0.23952
"8900",8,14147.00,0.09640,0.044795,0.038771,0.23967
"8901",8,14148.00,0.09646,0.044824,0.038796,0.23983
"8902",8,14148.00,0.09652,0.044852,0.038821,0.23998
"8903",8,14148.00,0.09658,0.044881,0.038847,0.24013
"8904",8,14149.00,0.09665,0.044910,0.038872,0.24029
"8905",8,14150.00,0.09671,0.044938,0.038897,0.24044
"8906",8,14153.00,0.09677,0.044966,0.038922,0.24059
"8907",8,14155.00,0.09683,0.044995,0.038947,0.24074
"8908",8,14158.00,0.09689,0.045023,0.038971,0.24089
"8909",8,14159.00,0.09695,0.045050,0.038996,0.24104
"8910",8,14160.00,0.09701,0.045078,0.039020,0.24119
"8911",8,14163.00,0.09707,0.045106,0.039044,0.24134
"8912",8,14163.00,0.09713,0.045133,0.039069,0.24148
"8913",8,14163.00,0.09719,0.045161,0.039093,0.24163
"8914",8,14165.00,0.09725,0.045188,0.039117,0.24178
"8915",8,14167.00,0.09731,0.045216,0.039141,0.24192
"8916",8,14168.00,0.09737,0.045243,0.039165,0.24207
"8917",8,14169.00,0.09743,0.045270,0.039189,0.24222
"8918",8,14177.00,0.09749,0.045298,0.039214,0.24236
"8919",8,14178.00,0.09755,0.045325,0.039238,0.24251
"8920",8,14179.00,0.09761,0.045353,0.039262,0.24266
"8921",8,14181.00,0.09767,0.045380,0.039286,0.24281
"8922",8,14183.00,0.09773,0.045407,0.039310,0.24295
"8923",8,14183.00,0.09779,0.045435,0.039334,0.24310
"8924",8,14184.00,0.09785,0.045462,0.039359,0.24325
"8925",8,14185.00,0.09791,0.045490,0.039383,0.24339
"8926",8,14188.00,0.09796,0.045517,0.039407,0.24354
"8927",8,14189.00,0.09802,0.045544,0.039431,0.24368
"8928",8,14190.00,0.09808,0.045571,0.039454,0.24383
"8929",8,14192.00,0.09814,0.045598,0.039478,0.24397
"8930",8,14193.00,0.09820,0.045625,0.039502,0.24412
"8931",8,14195.00,0.09826,0.045653,0.039526,0.24426
"8932",8,14196.00,0.09832,0.045680,0.039550,0.24441
"8933",8,14199.00,0.09838,0.045707,0.039574,0.24455
"8934",8,14202.00,0.09843,0.045733,0.039597,0.24470
"8935",8,14208.00,0.09849,0.045760,0.039621,0.24484
"8936",8,14208.00,0.09855,0.045787,0.039645,0.24498
"8937",8,14209.00,0.09861,0.045814,0.039668,0.24513
"8938",8,14212.00,0.09867,0.045841,0.039692,0.24527
"8939",8,14212.00,0.09873,0.045868,0.039715,0.24542
"8940",8,14214.00,0.09878,0.045894,0.039739,0.24556
"8941",8,14214.00,0.09884,0.045921,0.039763,0.24570
"8942",8,14217.00,0.09890,0.045948,0.039786,0.24585
"8943",8,14217.00,0.09896,0.045975,0.039810,0.24599
"8944",8,14218.00,0.09902,0.046002,0.039834,0.24613
"8945",8,14219.00,0.09908,0.046028,0.039857,0.24628
"8946",8,14219.00,0.09913,0.046055,0.039881,0.24642
"8947",8,14220.00,0.09919,0.046082,0.039904,0.24656
"8948",8,14222.00,0.09925,0.046109,0.039928,0.24671
"8949",8,14222.00,0.09931,0.046136,0.039952,0.24685
"8950",8,14226.00,0.09937,0.046163,0.039975,0.24700
"8951",8,14227.00,0.09942,0.046189,0.039999,0.24714
"8952",8,14228.00,0.09948,0.046216,0.040022,0.24728
"8953",8,14229.00,0.09954,0.046243,0.040046,0.24742
"8954",8,14230.00,0.09960,0.046269,0.040069,0.24757
"8955",8,14230.00,0.09966,0.046296,0.040093,0.24771
"8956",8,14231.00,0.09971,0.046323,0.040116,0.24785
"8957",8,14237.00,0.09977,0.046349,0.040140,0.24800
"8958",8,14237.00,0.09983,0.046376,0.040163,0.24814
"8959",8,14239.00,0.09989,0.046403,0.040187,0.24828
"8960",8,14241.00,0.09995,0.046429,0.040210,0.24842
"8961",8,14241.00,0.10000,0.046456,0.040234,0.24857
"8962",8,14242.00,0.10006,0.046483,0.040258,0.24871
"8963",8,14246.00,0.10012,0.046510,0.040281,0.24886
"8964",8,14246.00,0.10018,0.046537,0.040305,0.24900
"8965",8,14247.00,0.10024,0.046564,0.040329,0.24915
"8966",8,14251.00,0.10030,0.046591,0.040353,0.24929
"8967",8,14253.00,0.10036,0.046618,0.040377,0.24944
"8968",8,14254.00,0.10042,0.046645,0.040401,0.24958
"8969",8,14255.00,0.10047,0.046672,0.040425,0.24973
"8970",8,14255.00,0.10053,0.046699,0.040448,0.24987
"8971",8,14255.00,0.10059,0.046727,0.040472,0.25002
"8972",8,14257.00,0.10065,0.046754,0.040496,0.25016
"8973",8,14258.00,0.10071,0.046781,0.040520,0.25030
"8974",8,14258.00,0.10077,0.046808,0.040544,0.25045
"8975",8,14259.00,0.10083,0.046835,0.040568,0.25060
"8976",8,14260.00,0.10089,0.046862,0.040593,0.25074
"8977",8,14263.00,0.10095,0.046890,0.040617,0.25089
"8978",8,14264.00,0.10101,0.046917,0.040641,0.25103
"8979",8,14264.00,0.10107,0.046944,0.040665,0.25118
"8980",8,14265.00,0.10113,0.046971,0.040689,0.25133
"8981",8,14265.00,0.10118,0.046999,0.040714,0.25147
"8982",8,14265.00,0.10124,0.047026,0.040738,0.25162
"8983",8,14278.00,0.10130,0.047053,0.040762,0.25177
"8984",8,14279.00,0.10136,0.047081,0.040786,0.25191
"8985",8,14283.00,0.10142,0.047108,0.040811,0.25206
"8986",8,14287.00,0.10148,0.047135,0.040835,0.25220
"8987",8,14288.00,0.10154,0.047162,0.040859,0.25235
"8988",8,14288.00,0.10160,0.047190,0.040883,0.25250
"8989",8,14291.00,0.10166,0.047217,0.040907,0.25264
"8990",8,14291.00,0.10172,0.047244,0.040931,0.25279
"8991",8,14293.00,0.10178,0.047271,0.040956,0.25293
"8992",8,14299.00,0.10184,0.047299,0.040980,0.25308
"8993",8,14299.00,0.10190,0.047326,0.041004,0.25323
"8994",8,14301.00,0.10196,0.047353,0.041029,0.25337
"8995",8,14304.00,0.10202,0.047381,0.041053,0.25352
"8996",8,14305.00,0.10208,0.047408,0.041077,0.25367
"8997",8,14306.00,0.10214,0.047436,0.041102,0.25382
"8998",8,14309.00,0.10220,0.047463,0.041126,0.25396
"8999",8,14310.00,0.10226,0.047491,0.041150,0.25411
"9000",8,14311.00,0.10232,0.047518,0.041175,0.25426
"9001",8,14313.00,0.10238,0.047546,0.041199,0.25440
"9002",8,14315.00,0.10244,0.047573,0.041224,0.25455
"9003",8,14315.00,0.10250,0.047601,0.041248,0.25470
"9004",8,14316.00,0.10256,0.047628,0.041272,0.25485
"9005",8,14317.00,0.10262,0.047656,0.041297,0.25499
"9006",8,14318.00,0.10268,0.047683,0.041321,0.25514
"9007",8,14318.00,0.10274,0.047711,0.041345,0.25529
"9008",8,14318.00,0.10280,0.047738,0.041370,0.25543
"9009",8,14318.00,0.10286,0.047765,0.041394,0.25558
"9010",8,14321.00,0.10291,0.047792,0.041418,0.25572
"9011",8,14321.00,0.10297,0.047820,0.041442,0.25587
"9012",8,14321.00,0.10303,0.047847,0.041466,0.25602
"9013",8,14322.00,0.10309,0.047875,0.041491,0.25617
"9014",8,14322.00,0.10315,0.047902,0.041515,0.25631
"9015",8,14323.00,0.10321,0.047930,0.041540,0.25646
"9016",8,14324.00,0.10327,0.047957,0.041564,0.25661
